ID;Sentence;A.1);B.1);C.1);D.1);E.1);E.2);F.1);F.2);G.1);I.1);I.2);L.1);L.2);M.1);M.2);M.3);M.4);N.1);O.1);O.2);P.1)
742;L’Istituto intende perseguire l’obiettivo individuato anche nel PTOF di operare un’apertura al territorio, nei confronti di: Alunni e genitori, favorire il benessere a scuola, non solo in orario scolastico, ma anche extrascolastico, offrendo, oltre alle attività didattiche spazi di incontro, formazione, socializzazione e scambio Comuni, Enti, Associazioni, Imprese, garantire, attraverso i rapporti già instaurati, una sempre più cospicua rete che crei sinergie in ambito professionale, sociale ed educativo Cittadini, offrire servizi di formazione, di intrattenimento, di socializzazione, di ristorazione Altri istituti scolastici, consolidare i rapporti di collaborazione e scambio di esperienze anche attraverso laboratori, fattoria didattica ecc Ricerca, sperimentazione ed innovazione in campo agroalimentare Strutture ricettive, favorire gli scambi formativi, professionali e lavorativi co èn strutture del territorio, ma anche nazionali ed internazionali;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
743;Risulta evidente la vocazione dell’intervento come ampiamente rivolta al Concetto di Civic Center, ossia una scuola aperta al territorio, che interagisce con esso, commercia, fornisce servizi e competenze;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744;Sono evidenziati percorsi e connessioni, differenziati per uso didattico e destinazione civic center, per una scuola aperta e fruibile dal territorio, com’è stato più volte ribadito, nello spirito di come è stata pensata;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
745;Gli ambienti di lavoro interagiscono in spazi modulari e intercambiabili;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
746;Sarà aperta al territorio per lo svolgimento di iniziative a interesse della comunità e del territorio e per la realizzazione di congressi e conferenze tematiche;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
747;Diventa di primaria importanza, a questo punto, avere a disposizione laboratori ben accessoriati e in linea con le norme igienico sanitarie vigenti, con attrezzature e arredi che possano permettere qualsiasi presentazione e sperimentazione e che possa allo stesso tempo rispondere a qualsiasi esigenza;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
748;La scelta di postazioni di lavoro con notebook può essere giustificata con una migliore flessibilità di uso e più agevole gestione, oltre alla possibilità di riporre le attrezzature nell’apposito armadietto blindato, nei periodi di inattività del laboratorio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
749;Lo spazio può essere gestito ed organizzato per un uso condiviso da parte della comunità;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
750;I laboratori potranno essere utilizzati anche per corsi esterni rivolti a terzi, gestiti anche da Enti certificati;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
751;Il locale laboratorio potrà essere reso disponibile per attività ordinaria, e all’occorrenza riutilizzato come spazio aule, munito di pareti divisorie mobili;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
752;È pensabile inserire il nucleo classe in un grande spazio condivisibile, che possa riprodurre le caratteristiche spaziali della classe tradizionale ma abbia la possibilità di rimodellarsi in ragione delle diverse esigenze, anche per varie altre destinazioni d’uso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
753;Un open space, con pareti mobili attrezzate ed insonorizzate, capace di contenere quattro gruppi classe contemporaneamente, può essere la scelta ottimale per questo tipo di esigenze e per un concetto di lezione in accordo con i criteri progettuali che costituiscono i nostri obiettivi;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
754;I gruppi banco sedia, ergonomici, facilmente spostabili ed orientabili, permettono di scegliere le diverse posizioni di studio e lavoro;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
755;Le dotazioni richieste permettono la più idonea e diversificata autonomia didattica;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
756;Aule verdi: scopo delle aule verdi, pensate all’aperto, è quello di creare uno spazio aula liberante;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
757;I materiali devono essere naturali e collegati alla natura: legno pietra, terra, tali da favorire le sensazioni tattili;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
758;La scuola cambia e di conseguenza devono mutare anche gli edifici e gli spazi educativi, sono necessari luoghi di apprendimento coerenti con le innovazioni tecnologiche e digitale che hanno trasformato negli anni la prassi dell'attività didattica;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
759;L'edificio che si propone ha necessità di aule spaziose e spazi comuni e polifunzionali, da adeguare di volta in volta alle innumerevoli esigenze dei diversi processi di apprendimento e dei molteplici bisogni degli alunni, compresi quelli con handicap e più in generale con Bisogni Educativi Speciali BES;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
760;Palestre per le attività motorie, di ludoteche e auditorium per garantire una apertura al territorio;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
761;Ciò richiede la condivisione di principi metodologici che considerino l’ambiente di apprendimento come luogo di interazione e reciprocità, centrato sullo sviluppo della persona umana e sul miglioramento dei processi di insegnamento apprendimento, secondo criteri di efficacia, efficienza ed economicità;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
762;Partire dall'individuazione di strutture funzionali, che sostituiscano all'aula monotematica, vocata ad una sola forma di lezione, quella trasmissiva, spazi flessibili, polifunzionali, capaci di caratterizzarsi per diverse vocazioni e di consentire una modulazione progettuale anche direttamente gestita dall'utenza docenti ed alunni;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
763;L'idea guida è quella di una struttura dove si apprende ovunque, superando la struttura di aula per affermare il concetto di spazio spazi dedicato i e sostituendo alla visione monolitica della classe quella di gruppi di lavoro da determinarsi in modo dinamico a seconda delle attività da svolgere;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
764;Tutta la struttura scuola serve questo concetto di apprendimento diffuso e diversificato che sostituisce alla metodologia univoca della lezione frontale le possibilità apprenditive di una molteplicità di modelli metodiche modularità personalizzazioni di occasioni apprenditive;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
765;L’espressione sintetica sembra essere quella dello spazio 1+4: 1 rappresenta lo spazio di gruppo, un ambiente che permette di fare una serie di attività didattiche diversificate e che rappresenta l’evoluzione dell’aula tradizionale allestita per la sola lezione frontale;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
766;La scuola, perciò, si presenta come uno spazio educativo funzionale a una didattica innovativa, che propone, accanto alle consuete finalità educative e formative, anche una nuova idea di benessere a scuola, capace di tenere conto dei bisogni di comunicazione informale, di relax, di collaborazione in piccolo o piccolissimo gruppo, di necessità di spazi di riflessione e raccoglimento, di momenti di riepilogo e applicazione, di operatività manuale, di pratica musicale, di ascolto e di riposo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
767;Le scuole del terzo millennio dovrebbero proporre una visione di scuola in cui tutti gli spazi abbiano la stessa dignità e siano complementari;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
768;Pertanto, in questo tipo di scuola, si apprende ovunque: l’aula si apre e diventa un ambiente polifunzionale, complementare agli spazi laboratoriali e agli altri spazi;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
769;Il benessere degli studenti e della comunità scolastica diventano un valore primario, poiché sono la condizione base per la creatività e l’esercizio apprenditivo;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
770;La stessa progettazione di questa scuola deve essere condivisa, basandosi su una flessibilità aggregativa disaggregativa degli spazi che possano, attraverso pareti mobili, non solo essere estesi o parcellizzati secondo indicazioni progettuali dell’utenza, ma costantemente essere reinventati insieme o funzionalmente alle attività, anche a quelle di gioco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
771;Ambienti di apprendimento funzionali agli obiettivi educativi e didattici, che stimolino e sostengano l’esperienza educativa, orientata a promuovere percorsi di attività, a suscitare curiosità, a coltivare la fantasia e il pensiero originale per guidare alla conoscenza di se stessi e del mondo circostante;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
772;La scuola diventa centro civico, un ambiente sociale per la comunità scolastica e di apertura al territorio;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
773;La necessità di contribuire ai processi di costruzione dell'identità locale e del senso di appartenenza, che comporta il rispetto e l'affezione per la città, rende la relazione con il territorio particolarmente critica e meritevole di attenzione;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
774;Ciò significa che i suoi ambienti debbono essere fruibili e funzionali anche alle esigenze aggregative della popolazione circostante;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
775;Sfruttare le opportunità offerte dalle ICT e dai linguaggi digitali per supportare nuovi modi di insegnare, apprendere e valutare diventa indispensabile;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
776;Per questo la scuola deve ripensare gli spazi e i luoghi con soluzioni flessibili, polifunzionali, modulari e facilmente configurabili in base all’attività svolta e per usi anche di tipo informale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
777;Una scuola incentrata sull'esperienza laboratoriale, coinvolge e diventa realmente generativa di nuove conoscenze;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
778;Il funzionamento di queste strutture, inoltre, può viaggiare su due binari orari: quello scolastico e quello extrascolastico, garantendo l'ottimizzaione dell'utilizzo delle energie locali. In orario scolastico può essere usato da docenti e alunni, mentre in orario extrascolastico può essere fruito dagli adulti della comunità;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
779;I percorsi di insegnamento apprendimento degli alunni, richiede edifici scolastici sicuri, accoglienti ed adeguati alle più recenti concezioni della didattica e della pedagogia, al fine di rispondere a tali esigenze, si ritiene essenziale una adeguata progettazione degli adeguati alle innovazioni metodologiche;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
780;Uso flessibile degli spazi scolastici per lezioni frontali, attività di gruppo o di coppia, ma anche luoghi di comunicazione, espressione, confronto, spazi per esperienze pratiche e di dialogo, palestre di relazioni;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
781;Laboratori mobili d’informatica in cui conoscere e sperimentare gli strumenti delle nuove tecnologie, ma anche come utilizzare i nuovi mezzi per costruire comunicazione ed espressione;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
782;Gli studenti hanno necessità di spazi per lo studio, per la lettura e per organizzare e pianificare le proprie attività, insieme e o individualmente, al mattino in orario scolastico e in orario extra scuola, come auspicato dalle più recenti riforme scolastiche e dai sistemi nazionali ed europei di istruzione, garantendo in questo modo ai propri studenti un percorso di studio adeguato alle nuove frontiere tecnologiche, informatiche e telematiche;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
783;Dotare l'area di attrezzature e di misure finalizzate all'utilizzo dei mezzi di trasporto alternativi e che limitino l’uso di veicoli occupati da singoli individui al fine di ridurre l'inquinamento da traffico automobilistico;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
784;Minimizzare le dispersioni luminose generate dall’edificio e dal sito e ridurre l’impatto negativo indotto dall’illuminazione dell’edificio durante il periodo notturno ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
785;Adottare adeguati criteri di illuminazione per mantenere livelli di illuminazione di sicurezza, evitando inquinamento luminoso notturno all’esterno del sito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
786;Adottare delle strategie progettuali che consentano di ridurre l’effetto isola di calore per minimizzare l’impatto sul microclima e sull’habitat umano e animale, ad esempio ombreggiare le superfici costruite del sito con sistemi ed elementi vegetali e utilizzare materiali ad elevata riflessione per le superfici non coperte degli spazi esterni e considerare la possibilità di installare coperture ad elevata albedo o coperture a verde per ridurre l’assorbimento di calore;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
787;Eliminare o limitare le alterazioni della dinamica naturale del ciclo idrologico, mediante la riduzione delle superfici di copertura impermeabili e l’aumento delle infiltrazioni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
788;Predisporre startegie e soluzioni per il trattamento delle acque meteoriche e reflue per ridurre il carico fognario;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
789;Ridurre al minimo la quantità di acque grigie riversate nella rete fognaria al fine di ridurne il carico predisponendo strategie e soluzioni per il riutilizzo in sito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
790;Le scelte progettuali devono diventare strumento educativo e di apprendimento per gli studenti per i temi riguardanti la sostenibilità ambientale;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
791;Scelte costruttive e tecnologiche come i tetti verdi, politiche e gestione sostenibili dell'edificio come la raccolta e il riciclo di acque meteoriche, la raccolta differenziata dei rifiuti riciclabili, la produzione in situ di energia da fonti rinnovabili, oltre agli strumenti domotici di controllo dei consumi, che possono essere utilizzati per integrare lezioni e dimostrare il loro funzionamento, devono diventare esempi concreti per educare gli studenti stessi alla sostenibilità;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
792;Garantire la riduzione dell'energia primaria non rinnovabile richiesta durante l'intero ciclo di vita dell'edificio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
793;L'obiettivo è l'ottimizzazione delle prestazioni energetiche annue garantendo un fabbisogno energetico molto basso o quasi nullo in ottica di edificio a energia quasi zero;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
794;Progettare l'edificio ottimizzando l'orientamento degli spazi per garantire l'integrazione di impianti per la produzione di energia da fonti rinnovabili;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
795;L'energia prodotta dall'edificio contribuirà alla compensazione del fabbisogno di energia primaria consentendo il raggiungimento di una migliore classe energetica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
796;Distribuire gli spazi aula in funzione dell'orientamento per massimizzare gli apporti energetici gratuiti;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
797;Prevedere sistemi e soluzioni per il risparmio dell'acqua potabile di superficie o di falda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
798;Evitare l'utilizzo di acqua potabile per scopi irrigui utilizzare sistemi di irrigazione efficienti, riciclare le acque meteoriche, installazione di piantumazioni che non hanno necessità permanente di acqua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
799;Riciclare e o recuperare i rifiuti non pericolosi derivanti dalle attività di costruzione;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
800;Sviluppare e implementare un piano di gestione dei rifiuti di cantiere che, come minimo, identifichi i materiali da non conferire in discarica e se questi siano separati in loco in modo differenziato o meno;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
801;Favorire l'uso di materiali e prodotti da costruzione con elevata porzione di contenuto riciclato, riducendo l'uso di materiali vergini;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
802;Promuovere l'utilizzo di materiali di origine animale o vegetale facilmente rinnovabili;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
803;Predisporre delle zone facilmente accessibili all’intero edificio dedicate alla raccolta e allo stoccaggio di materiali destinati al riciclaggio;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
804;Garantire un elevato grado di salubrità dell'aria tramite sistemi di ventilazione minimizzando i consumi energetici per la climatizzazione;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
805;Predisporre un sistema di monitoraggio della ventilazione che contribuisca a mantenere il comfort ed il benessere degli occupanti tramite sistemi di monitoraggio permanenti per assicurare il mantenimento dei requisiti minimi di ventilazione di progetto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
806;Elimiare o ridurre all’interno dell’edificio i contaminanti che risultano odorosi, irritanti e o nocivi per il comfort ed il benessere degli installatori e degli occupanti;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
